instrument,datetime,open,high,low,close,volume
AAPL,4/1/2021,120.9692202,121.4779019,119.8246732,120.3235779,75089100
AAPL,4/5/2021,121.1746797,123.4148519,120.3920842,123.1605072,88651200
AAPL,4/6/2021,123.7474434,124.3637324,122.9159404,123.4637527,80171300
AAPL,4/7/2021,123.0920236,125.136543,122.4170352,125.1169815,83466700
AAPL,4/8/2021,126.1440997,127.5527683,125.7234634,127.5234222,88844600
AAPL,4/9/2021,126.9756507,130.1451411,126.6528295,130.1060181,106686700
AAPL,4/12/2021,129.6364547,129.9592759,127.7875805,128.3843079,91420000
AAPL,4/13/2021,129.5582085,131.7299042,129.0592962,131.5048981,91266500
AAPL,4/14/2021,132.0038038,132.0624959,128.7951755,129.1571198,87222800
AAPL,4/15/2021,130.9081678,132.0624846,130.7320767,131.5733643,89347100
AAPL,4/16/2021,131.3777368,131.7396811,130.379927,131.2407837,84922400
AAPL,4/19/2021,130.6049285,132.5222871,130.4386293,131.9059906,94264200
AAPL,4/20/2021,132.0820509,132.5809483,128.941892,130.2136078,94812300
AAPL,4/21/2021,129.4799296,130.8396834,128.4429969,130.5951233,68847100
AAPL,4/22/2021,130.1451015,131.230949,128.5505798,129.069046,84566500
AAPL,4/23/2021,129.2842747,132.1798583,129.2842747,131.3972778,78657500
AAPL,4/26/2021,131.8961966,132.1211877,130.6538267,131.7885895,66905100
AAPL,4/27/2021,132.0722637,132.4635689,131.1918531,131.4657593,66015800
AAPL,4/28/2021,131.3875124,132.0820699,130.1842805,130.6734009,107760100
AAPL,4/29/2021,133.5005377,134.0874882,129.5680051,130.575592,151101000
AAPL,4/30/2021,128.9125471,130.6538142,128.2180046,128.5995178,109839500
AAPL,5/3/2021,129.1669007,131.1527432,128.9614786,129.6560211,75135100
AAPL,5/4/2021,128.3354129,128.6288881,123.9431063,125.0680847,137564700
AAPL,5/5/2021,126.3886777,127.6114784,125.185446,125.3126221,84000900
AAPL,5/6/2021,125.1072103,126.9267387,124.3637452,126.9169617,78128300
AAPL,5/7/2021,128.2202001,128.6219486,126.877724,127.5930634,78973300
AAPL,5/10/2021,126.809153,126.9365301,124.2614012,124.3005981,88071200
AAPL,5/11/2021,121.0179407,123.7322669,120.3026087,123.379509,126142800
AAPL,5/12/2021,120.9199403,122.135017,119.7930512,120.302597,112172300
AAPL,5/13/2021,122.0762508,123.6146974,121.7626823,122.4584122,105861300
AAPL,5/14/2021,123.7126473,125.3196863,123.320685,124.8885269,81918000
AAPL,5/17/2021,124.2712186,124.3790084,122.6543782,123.7322693,74244600
AAPL,5/18/2021,124.0164294,124.4377877,122.2722046,122.3407974,63342900
AAPL,5/19/2021,120.6847641,122.4093867,120.3907905,122.1840134,92612000
AAPL,5/20/2021,122.7131519,125.1531063,122.5857599,124.7513428,76857100
AAPL,5/21/2021,125.2511074,125.4274901,122.6935618,122.9091415,79295400
AAPL,5/24/2021,123.4774805,125.3686921,123.4088877,124.5455704,63092900
AAPL,5/25/2021,125.2511024,125.741061,123.781249,124.3495941,72009500
AAPL,5/26/2021,124.408388,124.8297463,123.8792399,124.3005981,56575900
AAPL,5/27/2021,123.8988361,125.0747158,122.5661685,122.762146,94625600
AAPL,5/28/2021,123.0463343,123.2717151,122.0468372,122.105629,71311100
AAPL,6/1/2021,122.5661819,122.8307522,121.4490939,121.7822571,67637100
AAPL,6/2/2021,121.7822624,122.7229678,121.5568891,122.5465851,59278900
AAPL,6/3/2021,122.1742169,122.3407985,120.6553654,121.0571289,76229200
AAPL,6/4/2021,121.5764795,123.6244792,121.3608998,123.3599014,75169300
AAPL,6/7/2021,123.6342755,123.7812624,122.32121,123.3697052,71057600
AAPL,6/8/2021,124.0556167,125.8782429,123.6734555,124.1928024,74403800
AAPL,6/9/2021,124.653368,125.1825162,123.9772331,124.5749741,56877900
AAPL,6/10/2021,124.4672002,125.6136917,123.4089112,123.5754929,71186400
AAPL,6/11/2021,123.9870307,124.8787453,123.5656724,124.7905502,53522400
AAPL,6/14/2021,125.2511145,127.9164425,124.5161877,127.8576508,96906500
AAPL,6/15/2021,127.3285043,127.9752434,126.7895551,127.0345306,62746300
AAPL,6/16/2021,127.7498433,128.2593966,125.8782415,127.5342636,91815000
AAPL,6/17/2021,127.1913007,129.8860316,127.0443064,129.1412964,96721700
AAPL,6/18/2021,128.0830417,128.8669516,127.6224864,127.8380661,108953300
AAPL,6/21/2021,127.6812781,129.7488726,126.6131881,129.6410828,79663300
AAPL,6/22/2021,129.4744824,131.3852887,128.9747227,131.2872925,74783600
AAPL,6/23/2021,131.0815245,131.6204737,130.552369,131.0129242,60214200
AAPL,6/24/2021,131.7478515,131.9340353,130.2583959,130.7287598,68711000
AAPL,6/25/2021,130.7777404,131.1990911,130.1407951,130.4347687,70783700
AAPL,6/28/2021,130.7287667,132.5317833,130.6699749,132.071228,62111300
AAPL,6/29/2021,132.0908234,133.7468606,131.6498704,133.5900726,64556100
AAPL,6/30/2021,133.4332816,134.6483657,133.139308,134.2074127,63261400
AAPL,7/1/2021,133.8546216,134.5699459,133.0314926,134.5111542,52485800
AAPL,7/2/2021,135.128499,137.1862995,134.9815197,137.14711,78852600
AAPL,7/6/2021,137.2548892,140.2729744,137.2548892,139.1656952,108181800
AAPL,7/7/2021,140.6551766,141.9780507,139.7928727,141.6644897,104911600
AAPL,7/8/2021,138.7345345,141.1646874,137.8428201,140.3611755,105575500
AAPL,7/9/2021,139.8810488,142.7227594,139.7830526,142.1936188,99890800
AAPL,7/12/2021,143.2715258,143.3793156,141.1059351,141.5958862,76299700
AAPL,7/13/2021,141.1353086,144.4963808,140.7433537,142.7129517,100827100
AAPL,7/14/2021,145.1235346,146.5639922,144.7119625,146.15242,127050800
AAPL,7/15/2021,146.2406307,146.9853511,144.1338317,145.4958954,106820300
AAPL,7/16/2021,145.4763116,146.7501727,142.9481617,143.4479065,93251400
AAPL,7/19/2021,140.8609887,141.1745647,138.8227896,139.5871124,121434600
AAPL,7/20/2021,140.576783,144.1436266,140.0868319,143.2127075,96350000
AAPL,7/21/2021,142.60516,143.1931073,141.723254,142.4777679,74993500
AAPL,7/22/2021,143.0069538,145.2215277,142.8795617,143.8496704,77338200
AAPL,7/23/2021,144.5845536,145.7310372,143.9672105,145.5742493,71447400
AAPL,7/26/2021,145.29009,146.8187349,144.7315386,145.9956207,72434100
AAPL,7/27/2021,146.1230127,146.2112152,142.6247696,143.8202515,104818600
AAPL,7/28/2021,141.8996568,144.0162495,139.6752743,142.0662384,118931200
AAPL,7/29/2021,141.7820476,143.6046662,141.6742578,142.7129517,56699500
AAPL,7/30/2021,141.4782768,143.389083,141.2136991,142.9285278,70440600
AAPL,8/2/2021,143.418497,143.9966358,142.3308049,142.5953827,62880000
AAPL,8/3/2021,142.8795856,145.064764,142.2622422,144.3984375,64786600
AAPL,8/4/2021,144.310219,144.8197574,143.3401103,143.9966431,56368300
AAPL,8/5/2021,144.0260372,144.8687538,143.2323187,144.1044312,46397700
AAPL,8/6/2021,143.6235901,144.3694264,142.9170021,143.4174957,54126800
AAPL,8/9/2021,143.4763443,143.9670295,142.8090196,143.3683929,48908700
AAPL,8/10/2021,143.7118903,144.958235,142.5931286,142.8875427,69023100
AAPL,8/11/2021,143.3291477,143.9866641,142.8188309,143.1426849,48493500
AAPL,8/12/2021,143.4665593,146.2732796,143.1230736,146.1162567,72282600
AAPL,8/13/2021,146.1947437,146.655989,145.5077875,146.3223267,59375000
AAPL,8/16/2021,145.7727501,148.3733906,143.7413212,148.3046875,103296000
AAPL,8/17/2021,147.4312465,148.8542304,146.312485,147.3919983,92229700
AAPL,8/18/2021,147.0092938,147.9121528,143.4272827,143.6333771,86326000
AAPL,8/19/2021,142.3281391,145.2428102,141.808014,143.9670258,86960300
AAPL,8/20/2021,144.6932629,145.7335132,144.0455548,145.4292908,60549600
AAPL,8/23/2021,145.5470471,147.3920283,145.1348733,146.9209747,60131800
AAPL,8/24/2021,146.6658257,148.0495617,146.3714115,146.8326569,48606400
AAPL,8/25/2021,147.0190838,147.5195923,145.0465349,145.5960999,58991300
AAPL,8/26/2021,145.5863198,146.3419643,144.7619572,144.7913971,48597200
AAPL,8/27/2021,144.7325199,145.9788646,144.094635,145.831665,55802400
AAPL,8/30/2021,146.2241844,150.6305428,145.8414506,150.2674255,90956700
AAPL,8/31/2021,149.8160194,149.9534107,148.4715317,149.0014801,86453100
AAPL,9/1/2021,149.9828231,152.0927633,149.5019463,149.6687775,80313700
AAPL,9/2/2021,151.0034698,151.8376407,149.560854,150.7875671,71115500
AAPL,9/3/2021,150.8955124,151.7493149,150.237996,151.4254608,57808700
AAPL,9/7/2021,152.0830069,154.330339,151.5138101,153.7709656,82278300
AAPL,9/8/2021,154.0555408,154.1144206,151.1114292,152.2203827,74420200
AAPL,9/9/2021,152.5932817,153.2017265,151.0819629,151.1997375,57305700
AAPL,9/10/2021,152.1124102,152.5834638,145.9297737,146.1947479,140893200
AAPL,9/13/2021,147.8238591,148.5991353,145.9788776,146.7639771,102404300
AAPL,9/14/2021,147.5490627,148.2556507,144.1731458,145.3605957,109296300
AAPL,9/15/2021,145.7923863,146.6559971,143.6431827,146.2536316,83281300
AAPL,9/16/2021,145.6746263,146.1947514,144.4773532,146.0180969,68034100
AAPL,9/17/2021,146.0475351,146.0475351,143.0445294,143.3389435,129868800
AAPL,9/20/2021,141.1210635,142.1416821,138.6381976,140.2770844,123478900
AAPL,9/21/2021,141.2486503,141.9061818,140.1200802,140.7579651,75834000
AAPL,9/22/2021,141.7589158,143.7020245,141.0228882,143.132843,76404300
AAPL,9/23/2021,143.9179805,144.3399776,142.9268017,144.094635,64838200
AAPL,9/24/2021,142.9464314,144.7227097,142.8482884,144.1829529,53477900
AAPL,9/27/2021,142.7599625,143.2408394,141.1407072,142.6618195,74150700
AAPL,9/28/2021,140.5813139,142.0533696,139.0503784,139.2662811,108972300
AAPL,9/29/2021,139.8158193,141.7589282,139.384014,140.1691132,74602000
AAPL,9/30/2021,140.9836704,141.6902583,138.6480042,138.8639069,89056700
AAPL,10/1/2021,139.2564496,140.2574516,136.5184329,139.9924774,94639600
AAPL,10/4/2021,139.1190678,139.5606965,135.6940946,136.5478821,98322000
AAPL,10/5/2021,136.8913555,139.5901239,136.7637725,138.4811707,80861100
AAPL,10/6/2021,136.871733,139.5017986,135.7922196,139.354599,83221100
AAPL,10/7/2021,140.3948487,141.533242,140.0611863,140.6205597,61732700
AAPL,10/8/2021,141.3467614,141.493961,139.9041459,140.2378082,58773200
AAPL,10/11/2021,139.6195722,142.1122464,139.1681352,140.1495056,64452200
AAPL,10/12/2021,140.561692,140.5813236,138.4124882,138.8737335,73035900
AAPL,10/13/2021,138.6087662,138.765774,136.6067621,138.2849121,78762700
AAPL,10/14/2021,139.4625623,141.1995923,138.873734,141.0818176,69907100
AAPL,10/15/2021,141.0916345,142.2005729,140.8364686,142.1416931,67940300
AAPL,10/18/2021,140.7775852,144.1044303,140.4929943,143.8198395,85589200
AAPL,10/19/2021,144.2712644,146.3910282,143.8198424,145.9886627,76378900
AAPL,10/20/2021,145.9297594,146.9602012,145.3605628,146.4793243,58418800
AAPL,10/21/2021,146.0377351,146.8522743,145.1152444,146.6952515,61421000
AAPL,10/22/2021,146.9013381,147.3822,145.8708961,145.9199677,58883400
AAPL,10/25/2021,145.9101283,146.5872762,144.8698782,145.8708801,50720600
AAPL,10/26/2021,146.5480621,148.0299262,146.2340163,146.5382538,60893400
AAPL,10/27/2021,146.5774894,146.9405917,145.7237019,146.0769958,56094900
AAPL,10/28/2021,147.028938,150.3165202,146.9307949,149.7277069,100077900
AAPL,10/29/2021,144.4773401,147.1466686,143.6824325,147.0092773,124953200
AAPL,11/1/2021,146.2143764,146.911141,145.0465433,146.1849365,74588300
AAPL,11/2/2021,145.89054,148.7463317,145.8807167,147.2252045,69122000
AAPL,11/3/2021,147.5882875,149.1388545,147.0289142,148.6678009,54511500
AAPL,11/4/2021,148.7561347,149.5902906,147.8336441,148.1476898,60394600
AAPL,11/5/2021,149.2779007,149.5825672,147.47937,148.6783905,65463900
AAPL,11/8/2021,148.8061641,148.9634161,147.5776607,147.8528442,55020900
AAPL,11/9/2021,147.616951,148.825794,147.4793592,148.2164612,56787900
AAPL,11/10/2021,147.4400666,147.5481755,145.3073865,145.3761749,65187100
AAPL,11/11/2021,146.3982773,146.8601807,145.1402762,145.3270111,41000000
AAPL,11/12/2021,145.8773987,147.8135212,144.9437391,147.4105835,63804000
AAPL,11/15/2021,147.7840424,149.2680841,146.8602054,147.4204102,59222800
AAPL,11/16/2021,147.3614298,148.8847769,146.7717423,148.4031982,59256200
AAPL,11/17/2021,148.4031885,152.3343988,148.3933659,150.8503723,88807000
AAPL,11/18/2021,151.0666268,155.9413203,150.4179733,155.1550751,137827700
AAPL,11/19/2021,154.9388642,158.25092,153.8381298,157.7890015,117305600
AAPL,11/22/2021,158.8995234,162.8503942,158.2312248,158.250885,117467900
AAPL,11/23/2021,158.3491646,159.0174782,156.3245935,158.6341858,96041900
AAPL,11/24/2021,157.9855223,159.3516173,156.8946108,159.1550598,69463600
AAPL,11/26/2021,156.8258417,157.6906979,153.6710383,154.1132965,76959800
AAPL,11/29/2021,156.629235,158.4179429,156.0592078,157.4842834,88748200
AAPL,11/30/2021,157.2385664,162.6734626,157.169763,162.4572449,174048100
AAPL,12/1/2021,164.5998037,167.3713147,161.7005386,161.9364166,152052500
AAPL,12/2/2021,156.0100828,161.3761764,155.086246,160.9437408,136739200
AAPL,12/3/2021,161.199311,162.123148,156.9732562,159.0567932,118023100
AAPL,12/6/2021,161.4646738,164.9929474,161.4548511,162.4769745,107497000
AAPL,12/7/2021,166.1722836,168.6292904,165.4450042,168.2361603,120405400
AAPL,12/8/2021,169.1698569,172.9339936,167.7644411,172.0691223,116998900
AAPL,12/9/2021,171.9020161,173.7103694,170.9290361,171.5580292,108923700
AAPL,12/10/2021,172.1968487,176.5408344,171.6857872,176.3639221,115402700
AAPL,12/13/2021,178.0051952,178.9978354,172.5113325,172.7177277,153237000
AAPL,12/14/2021,172.2361774,174.6833616,169.2484638,171.3320007,139380400
AAPL,12/15/2021,172.0985915,176.413095,169.3467408,176.2165375,131063300
AAPL,12/16/2021,176.1968715,178.0248852,167.8135654,169.2975922,150185800
AAPL,12/17/2021,167.0076558,170.4867857,166.7717927,168.1968536,195432700
AAPL,12/20/2021,165.3860587,167.6465082,164.5801682,166.83078,107499100
AAPL,12/21/2021,168.6095992,170.2213948,166.2115587,170.0150146,91185900
AAPL,12/22/2021,170.0641681,172.8356788,169.1894743,172.6194611,92135300
AAPL,12/23/2021,172.8258457,173.8086483,172.2558184,173.2484436,68356600
AAPL,12/27/2021,174.0445195,177.3172542,174.0248743,177.2288055,74919600
AAPL,12/28/2021,177.0617441,178.2116215,175.4597709,176.2066956,79144300
AAPL,12/29/2021,176.2460076,177.5236541,175.07647,176.2951508,62348900
AAPL,12/30/2021,176.3836006,177.4646896,175.0273281,175.135437,59773000
AAPL,12/31/2021,175.0273277,176.1477222,174.2115997,174.5162811,64062300
AAPL,1/3/2022,174.7718053,179.7349619,174.6538737,178.8799133,104487900
AAPL,1/4/2022,179.489254,179.7939204,176.0396071,176.6096344,99310400
AAPL,1/5/2022,176.5211815,177.0715485,171.6366512,171.9118347,94537600
AAPL,1/6/2022,169.7300274,172.2853205,168.6882589,169.0420685,96904000
AAPL,1/7/2022,169.9167714,171.1452749,168.0887577,169.2091522,86709100
AAPL,1/10/2022,166.1722585,169.5334414,165.2779045,169.228775,106765600
AAPL,1/11/2022,169.3565919,172.1673936,167.8823876,172.0691223,76138300
AAPL,1/12/2022,173.0912025,174.132971,171.813571,172.5113525,74805200
AAPL,1/13/2022,172.7570326,173.5825832,168.835645,169.228775,84505800
AAPL,1/14/2022,168.3934293,170.7914706,168.1477286,170.093689,80440800
AAPL,1/18/2022,168.5604977,169.5727833,166.4966208,166.8799133,90956700
AAPL,1/19/2022,167.0764782,168.137907,163.0863012,163.3713074,94815000
AAPL,1/20/2022,164.1084017,166.7619662,161.356551,161.6808777,91420500
AAPL,1/21/2022,161.5924172,163.4695739,159.5088802,159.6169891,122848900
AAPL,1/24/2022,157.2681159,159.5089052,152.0395975,158.8405914,162294600
AAPL,1/25/2022,156.2459813,159.9609746,154.3196963,157.0322266,115798400
AAPL,1/26/2022,160.6882161,161.5629098,155.1059049,156.9437408,108275300
AAPL,1/27/2022,159.656306,161.0224013,155.5580203,156.4818573,121954600
AAPL,1/28/2022,162.8602585,167.4204629,160.0002987,167.4008026,179935700
AAPL,1/31/2022,167.2337176,171.9904793,166.5948868,171.7742615,115541600
AAPL,2/1/2022,171.0175205,171.8332487,169.3467587,171.6072083,86213900
AAPL,2/2/2022,171.7447886,172.8553605,170.3492104,172.81604,84914300
AAPL,2/3/2022,171.4794355,173.2091781,169.1600202,169.9266052,89418100
AAPL,2/4/2022,168.9425345,171.3239605,167.9584796,169.6412201,82465400
AAPL,2/7/2022,170.1037297,171.1763459,168.2241812,168.9228668,77251200
AAPL,2/8/2022,168.9917216,172.55401,168.6965021,172.0422974,74829200
AAPL,2/9/2022,173.2428641,173.833288,172.111192,173.4691925,71285000
AAPL,2/10/2022,171.3632984,172.6819282,168.8146001,169.3755035,90865900
AAPL,2/11/2022,169.5821687,170.3202098,165.3605651,165.951004,98670700
AAPL,2/14/2022,164.7012623,166.8760302,163.9041803,166.1871948,86185500
AAPL,2/15/2022,168.2438637,170.1922882,167.535343,170.0348358,62527400
AAPL,2/16/2022,169.1098097,170.5760416,167.3385082,169.798645,61177400
AAPL,2/17/2022,168.3029068,169.1688799,165.7837287,166.1871948,69589300
AAPL,2/18/2022,167.1121923,167.8206979,163.5400686,164.63237,82772700
AAPL,2/22/2022,162.3493855,164.0321261,159.5645081,161.6999207,91162800
AAPL,2/23/2022,162.900436,163.5007101,157.2027649,157.5176697,90009200
AAPL,2/24/2022,150.1470947,160.2533425,149.5763411,160.1450958,141147500
AAPL,2/25/2022,161.2275306,162.4871195,158.3048867,162.2214355,91974200
AAPL,2/28/2022,160.4600013,162.7823716,159.8400418,162.4871521,95056600
AAPL,3/1/2022,162.0738147,163.9435277,159.3873494,160.5977325,83474400
AAPL,3/2/2022,161.7687474,164.691391,160.3517063,163.9041443,79724800
AAPL,3/3/2022,165.783741,166.2167276,162.9103023,163.5794525,76678400
AAPL,3/4/2022,161.8671816,162.9102773,159.5152912,160.568222,83737200
AAPL,3/7/2022,160.7552092,162.388744,156.5040848,156.7599487,96418800
AAPL,3/8/2022,156.2875964,160.2828567,153.3157466,154.9295959,131148300
AAPL,3/9/2022,158.9051686,160.8044022,156.8681829,160.3517303,91454900
AAPL,3/10/2022,157.6455755,157.8325483,153.492863,155.9923706,105342000
AAPL,3/11/2022,156.3958451,156.7402704,152.0364889,152.2628174,96970100
AAPL,3/14/2022,149.0351053,151.66253,147.7066403,148.218338,108732100
AAPL,3/15/2022,148.4938583,153.0894073,147.9821606,152.6170502,92964300
AAPL,3/16/2022,154.5458107,157.4487694,151.9971124,157.0453033,102300200
AAPL,3/17/2022,156.0809238,158.432814,155.1165543,158.0588684,75615400
AAPL,3/18/2022,157.9506391,161.8573381,157.212598,161.3653107,123511700
AAPL,3/21/2022,160.9027733,163.6974999,160.4107459,162.7429657,95811400
AAPL,3/22/2022,162.8709242,166.7185825,162.2805002,166.1281586,81532000
AAPL,3/23/2022,165.3113839,169.8872331,164.9767938,167.4959869,98062700
AAPL,3/24/2022,168.3324189,171.3633096,167.4959813,171.2944336,90131400
AAPL,3/25/2022,171.1074643,172.4851351,169.9954775,171.9340668,80546200
AAPL,3/28/2022,169.4247027,172.9279352,169.2574152,172.8000183,90371900
AAPL,3/29/2022,173.8726669,176.1556666,173.5282417,176.1064758,100589400
AAPL,3/30/2022,175.7030323,176.7461283,173.8825245,174.9354706,92633200
AAPL,3/31/2022,175.0043139,175.1912868,171.6191628,171.8258209,103049300
AAPL,4/1/2022,171.2550597,172.0915123,169.1983887,171.5305939,78751300
AAPL,4/4/2022,171.7864695,175.6439628,171.6585375,175.5947571,76468400
AAPL,4/5/2022,174.669758,175.457005,171.6388669,172.2686615,73401800
AAPL,4/6/2022,169.6117121,170.8614661,167.4172738,169.0901642,89058800
AAPL,4/7/2022,168.4308331,170.5957508,167.1417236,169.3952026,77594700
AAPL,4/8/2022,169.0409236,169.0409236,166.5020605,167.3778687,76575500
AAPL,4/11/2022,166.0198951,166.3347848,162.8610725,163.1070862,72246700
AAPL,4/12/2022,165.3408936,167.161386,163.9828932,164.9866333,79265200
AAPL,4/13/2022,164.720908,168.3127015,164.1107989,167.6829071,70618900
AAPL,4/14/2022,167.8994331,168.5390777,162.4084052,162.6544189,75329400
AAPL,4/18/2022,161.3062704,163.9435452,160.9618602,162.4379425,69023900
AAPL,4/19/2022,162.3887336,165.1440902,161.2964322,164.7307739,67723800
AAPL,4/20/2022,166.06911,166.1872068,163.4515352,164.5635071,67929800
AAPL,4/21/2022,166.2166896,168.7949083,163.2645254,163.7663879,87227800
AAPL,4/22/2022,163.8057695,165.1932754,158.9248511,159.2102203,84882400
AAPL,4/25/2022,158.5509212,160.5682367,155.9333466,160.2828674,96046400
AAPL,4/26/2022,159.6629007,159.751462,154.2210785,154.2998047,95623200
AAPL,4/27/2022,153.4239761,157.2420982,152.9024283,154.0734558,88063200
AAPL,4/28/2022,156.7107311,161.8967043,156.3958264,161.0307312,130216800
AAPL,4/29/2022,159.2594224,163.5499019,154.7426146,155.1362305,131747600
AAPL,5/2/2022,154.211231,155.7069834,150.8260801,155.4412994,123055300
AAPL,5/3/2022,155.6282779,158.1474711,153.8274707,156.9370728,88966500
AAPL,5/4/2022,157.1240626,163.8254749,156.7205965,163.372818,108256500
AAPL,5/5/2022,161.2374048,161.4637333,152.479307,154.2702942,130525300
AAPL,5/6/2022,153.7479522,157.1282273,151.9444842,154.9995422,116124600
AAPL,5/9/2022,152.6835911,153.5705506,149.2934819,149.8552094,131577900
AAPL,5/10/2022,153.2650337,154.4673454,150.7125761,152.2696686,115366700
AAPL,5/11/2022,151.2743595,153.1960829,143.6958566,144.3758545,142689800
AAPL,5/12/2022,140.6999427,144.080203,136.7875036,140.492981,182602000
AAPL,5/13/2022,142.4935091,145.9526254,141.0349726,144.9769745,113990900
AAPL,5/16/2022,143.4396437,145.3810815,142.0894974,143.4297791,86643800
AAPL,5/17/2022,146.701631,147.5984403,144.5532317,147.0761261,78336300
AAPL,5/18/2022,144.7207814,145.2233814,137.8715396,138.7782135,109742900
AAPL,5/19/2022,137.8518515,139.6060416,134.6194102,135.3585358,136095600
AAPL,5/20/2022,137.0732981,138.659955,130.6872574,135.595047,137426100
AAPL,5/23/2022,135.7921475,141.182838,135.654178,141.0350189,117726300
AAPL,5/24/2022,138.7683319,139.9115161,135.3387941,138.3248596,104132700
AAPL,5/25/2022,136.4228814,139.734165,136.33419,138.4825897,92482700
AAPL,5/26/2022,135.3979626,142.2471906,135.1515874,141.6953125,90601500
AAPL,5/27/2022,143.2819734,147.5097656,143.1538535,147.4703522,90978500
AAPL,5/31/2022,146.9085913,148.4755337,144.710914,146.6819153,103718400
AAPL,6/1/2022,147.7265663,149.5398993,145.5387533,146.553833,74286600
AAPL,6/2/2022,145.6865509,149.0766752,144.7306141,149.0175476,72348100
AAPL,6/3/2022,144.7700295,145.8245224,142.3654207,143.2720795,88570300
AAPL,6/6/2022,144.8981828,146.4158624,142.7990612,144.0210876,71598400
AAPL,6/7/2022,142.2570488,146.8396216,142.0106736,146.553833,67808200
AAPL,6/8/2022,146.4256569,147.6969459,145.3219013,145.8146515,53950200
AAPL,6/9/2022,144.9474645,145.8048454,140.4634327,140.5718384,69473000
AAPL,6/10/2022,138.246045,138.7190812,135.0727314,135.1417236,91437900
AAPL,6/13/2022,130.9434398,133.2396576,129.5341814,129.967804,122207100
AAPL,6/14/2022,131.1996979,131.948673,129.5736129,130.8350525,84784300
AAPL,6/15/2022,132.3428842,135.3486643,130.2437779,133.4663544,91533000
AAPL,6/16/2022,130.1649561,130.4704589,127.169025,128.1742401,108123900
AAPL,6/17/2022,128.1840794,131.1504311,127.9278396,129.6524658,134520300
AAPL,6/21/2022,131.4854899,135.0727115,131.3869488,133.8999634,81000500
AAPL,6/22/2022,132.8356344,135.7625728,131.968404,133.3875275,73409200
AAPL,6/23/2022,134.8361944,136.5805196,133.6634463,136.2651672,72433800
AAPL,6/24/2022,137.8715274,139.8523932,137.7434225,139.6060181,89116800
AAPL,6/27/2022,140.6309321,141.409486,138.9260202,139.6060181,70207900
AAPL,6/28/2022,140.0692206,141.3405099,135.3289646,135.4472198,67083400
AAPL,6/29/2022,135.4669476,138.6303968,134.6883935,137.2112732,66242400
AAPL,6/30/2022,135.2599698,136.3637258,131.8304316,134.7376556,98964500
AAPL,7/1/2022,134.0675222,137.0240246,133.6930421,136.9156189,71051600
AAPL,7/5/2022,135.7724358,139.5567548,134.9446037,139.5074768,73353800
AAPL,7/6/2022,139.3005045,142.0303302,139.0344152,140.8477325,74064300
AAPL,7/7/2022,141.2123976,144.4251397,141.202548,144.2280426,66253700
AAPL,7/8/2022,143.1538149,145.4106197,142.8975901,144.9080048,64547800
AAPL,7/11/2022,143.5578737,144.5138105,141.6952781,142.7694702,63141600
AAPL,7/12/2022,143.6465916,146.2975912,142.9468945,143.7451477,77588800
AAPL,7/13/2022,140.9167416,144.3265654,140.0593458,143.3804932,71185600
AAPL,7/14/2022,141.9909438,146.7903274,141.1729764,146.3172913,78140700
AAPL,7/15/2022,147.6083006,148.6726432,146.0512076,147.9926453,76259900
AAPL,7/18/2022,148.5543772,149.3723446,144.5729461,144.9375916,81420900
AAPL,7/19/2022,145.7752639,149.0372689,144.7799136,148.8106079,82982400
AAPL,7/20/2022,148.9288549,151.4911627,148.1897294,150.8210144,64823400
AAPL,7/21/2022,152.2598222,153.314315,149.7369435,153.0975037,65086600
AAPL,7/22/2022,153.136943,154.014038,151.185656,151.8557892,66675400
AAPL,7/25/2022,151.7769587,152.7920232,150.0720467,150.7323303,53623900
AAPL,7/26/2022,150.0523356,150.870303,148.6135129,149.4019165,55138700
AAPL,7/27/2022,150.3676978,155.0488261,149.9537893,154.5166473,78620700
AAPL,7/28/2022,154.7038818,155.3543158,152.171153,155.0685272,81378700
AAPL,7/29/2022,158.9021268,161.2574727,157.1873503,160.1537018,101786900
AAPL,8/1/2022,158.6754473,161.2180407,158.5571921,159.1681976,67829400
AAPL,8/2/2022,157.7786784,160.0551828,157.3154919,157.6899719,59907000
AAPL,8/3/2022,158.5079448,164.1745744,158.4192533,163.7212524,82507500
AAPL,8/4/2022,163.6029657,164.7658643,162.0458728,163.4058685,55474100
AAPL,8/5/2022,161.0669937,163.6723288,160.8597445,163.178894,56697000
AAPL,8/8/2022,164.1855047,165.6065995,162.0439993,162.7052002,60276900
AAPL,8/9/2022,161.8663401,163.6427082,161.1064463,162.7545166,63135500
AAPL,8/10/2022,165.478293,167.1165002,164.7085359,167.0178223,70170500
AAPL,8/11/2022,167.827057,168.7448537,165.9816155,166.2776794,57149200
AAPL,8/12/2022,167.5901944,169.9093288,167.1756959,169.8402557,68039400
AAPL,8/15/2022,169.2678539,171.113295,169.1000879,170.9159241,54091700
AAPL,8/16/2022,170.5113392,171.4291358,169.40605,170.7580566,56377100
AAPL,8/17/2022,170.5014605,173.8370694,170.3040896,172.2580872,79542000
AAPL,8/18/2022,171.4686157,172.6035098,170.8468829,171.8633575,62290100
AAPL,8/19/2022,170.7580356,171.4587196,169.0606188,169.267868,70346300
AAPL,8/22/2022,167.4619252,167.6296913,164.9454044,165.3697662,69026800
AAPL,8/23/2022,164.8861858,166.4947882,164.461824,165.0342102,54147100
AAPL,8/24/2022,165.123027,165.9026474,164.0670694,165.3302612,53841500
